Supply Loc,Delivery Loc,Item No,Item Description,Vendor Name,Vendor Ctlg No,Mfr Name,Mfr Ctlg No,Comdty Name ,Comdty Code,Exp Code,Requisition No,Requisition Date,Issue Qty,UM,Price,Extended Price
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71989,SIMVASTATIN TAB 40MG 90S,AMERISOURCE CORP,10050614,MERCK SHARPE DOHME,16729000615,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1268305,04/15/15 15:28,30,EA,$0.04,$1.06
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1268305,04/15/15 15:28,30,EA,$0.03,$0.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71286,LEVOTHYROXINE 25MCG TAB,AMERISOURCE CORP,10096355,ABBOTT LABS,74662413,THYROID,CMDY10HR04,4213,1268305,04/15/15 15:28,30,EA,$0.87,$26.23
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,10005807,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1268305,04/15/15 15:28,2,EA,$103.31,$206.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,10056478,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1268305,04/15/15 15:28,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70952,GABAPENTIN 300MG CAP,AMERISOURCE CORP,10146179,AMERISOURCE,228266611,ANTICONVULSANTS,CMDY10CN03,4213,1268305,04/15/15 15:28,90,EA,$0.04,$3.92
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70859,FERROUS SULFATE 325MG TAB 100'S,AMERISOURCE CORP,10010302,AMERISOURCE,904759060,IRON SUPPLEMENTS,CMDY10VI02,4213,1268305,04/15/15 15:28,30,EA,$0.01,$0.23
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,10027153,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1268305,04/15/15 15:28,60,EA,$0.05,$2.78
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71070,HYDROCORTISONE CM 1% 30GM,AMERISOURCE CORP,10013174,E FOUGERA,603053550,ANTIPRURITICS,CMDY10TO03,4213,1268305,04/15/15 15:28,1,EA,$1.14,$1.14
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,10017302,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1269155,04/16/15 16:05,60,EA,$0.01,$0.44
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73418,METOPROLOL TART 25MG TAB,AMERISOURCE CORP,10088847,AMERISOURCE,378001801,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1269155,04/16/15 16:05,60,EA,$0.03,$1.75
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,10056478,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1269155,04/16/15 16:05,90,EA,$0.01,$1.19
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10026168,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1269155,04/16/15 16:05,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73612,ROSUVASTATIN 10MG TAB BOTTLE,AMERISOURCE CORP,10054515,AMERISOURCE,310075190,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1269679,04/17/15 14:28,30,EA,$4.98,$149.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72834,GLIMEPIRIDE 4MG TAB,AMERISOURCE CORP,10051040,AMERISOURCE,9325601,IRON SUPPLEMENTS,CMDY10VI02,4213,1269679,04/17/15 14:28,30,EA,$0.52,$15.61
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10059176,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1269679,04/17/15 14:28,120,EA,$0.02,$2.00
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10059176,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1269679,04/17/15 14:28,120,EA,$0.02,$2.00
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71338,LORATADINE 10MG TAB,AMERISOURCE CORP,10003218,AMERISOURCE,67607030,ANTIHISTAMINES/DEC,CMDY10AH01,4213,1269679,04/17/15 14:28,30,EA,$0.05,$1.54
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,10005807,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1269679,04/17/15 14:28,2,EA,$103.31,$206.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70955,GABAPENTIN 400MG CAP,AMERISOURCE CORP,10007200,AMERISOURCE,228266711,ANTICONVULSANTS,CMDY10CN03,4213,1269679,04/17/15 14:28,90,EA,$0.06,$5.26
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70555,CYANOCOBALAMIN 1000MCG/ML  INJ,AMERISOURCE CORP,10003480,AMERISOURCE,63323004401,GENERAL,CMDY10VI01,4213,1269679,04/17/15 14:28,1,EA,$2.23,$2.23
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1269679,04/17/15 14:28,60,EA,$0.03,$1.51
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,10012215,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1269679,04/17/15 14:28,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74389,VENTOLIN HFA 90MCG INH 18GM - OPD ONLY,AMERISOURCE CORP,10000746,GLAXOSMITHKLINE,173068220,RESPIRATORY AGENTS-MISC,CMDY10RE01,4213,1269679,04/17/15 14:28,1,EA,$42.21,$42.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,10017302,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1274335,04/27/15 16:40,100,EA,$0.01,$0.74
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,10049051,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1274335,04/27/15 16:40,30,EA,$0.01,$0.34
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,10019038,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1274335,04/27/15 16:40,60,EA,$0.02,$0.99
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,10017302,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1274843,04/28/15 12:43,30,EA,$0.01,$0.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,10017302,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1274843,04/28/15 12:43,60,EA,$0.01,$0.44
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73640,SIMETHICONE 80MG TAB,AMERISOURCE CORP,10029092,AMERISOURCE,51645086001,ANTIFLATULENTS,CMDY10GI03,4213,1274843,04/28/15 12:43,30,EA,$0.01,$0.41
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73586,BUPROPION XL 150MG TAB,AMERISOURCE CORP,10016583,AMERISOURCE,93535056,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1274843,04/28/15 12:43,60,EA,$0.48,$29.01
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73446,CALCIUM ACETATE 667MG CAP 200S,AMERISOURCE CORP,10113754,AMERISOURCE,54008826,GENERAL,CMDY10VI01,4213,1274843,04/28/15 12:43,540,EA,$0.33,$178.20
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72776,PANTOPRAZOLE 40MG TAB,AMERISOURCE CORP,10024849,AMERISOURCE,8084181,ANTACIDS,CMDY10GI01,4213,1274843,04/28/15 12:43,30,EA,$0.07,$2.16
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72725,CETIRIZINE 10MG TAB,AMERISOURCE CORP,10050314,AMERISOURCE,378363701,ANTIHISTAMINES/DEC,CMDY10AH01,4213,1274843,04/28/15 12:43,30,EA,$0.06,$1.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71970,SENNA CONC STD 1000S,AMERISOURCE CORP,10028875,AMERISOURCE,51645085110,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1274843,04/28/15 12:43,60,EA,$0.01,$0.59
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74389,VENTOLIN HFA 90MCG INH 18GM - OPD ONLY,AMERISOURCE CORP,10000746,GLAXOSMITHKLINE,173068220,RESPIRATORY AGENTS-MISC,CMDY10RE01,4213,1274843,04/28/15 12:43,1,EA,$42.22,$42.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71974,SERTRALINE 50MG TAB,AMERISOURCE CORP,10000313,PFIZER,59762490001,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1274843,04/28/15 12:43,30,EA,$0.05,$1.38
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72173,TRAZODONE 50MG TAB BOTTLE,AMERISOURCE CORP,10010785,TEVA PHARMACEUTICALS,50111043301,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1274843,04/28/15 12:43,30,EA,$0.02,$0.59
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71535,MULTIVITAMIN TAB BTL,AMERISOURCE CORP,10024441,AMNEAL PHARMACEUTICALS LLC,65162039810,GENERAL,CMDY10VI01,4213,1274843,04/28/15 12:43,30,EA,$0.01,$0.25
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10026168,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1274843,04/28/15 12:43,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,10027153,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1274843,04/28/15 12:43,30,EA,$0.04,$1.18
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70945,FUROSEMIDE 20MG TAB,AMERISOURCE CORP,10057819,SANDOZ PHARMACEUTICALS,781181810,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1274843,04/28/15 12:43,30,EA,$0.01,$0.38
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70900,FLUOXETINE 20MG CAP,AMERISOURCE CORP,10030602,ELI LILLY & CO,781282201,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1274843,04/28/15 12:43,30,EA,$0.02,$0.68
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275135,04/28/15 15:41,60,EA,$0.03,$1.51
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73616,ROSUVASTATIN 40MG TAB 30'S BOTTLE,AMERISOURCE CORP,10054519,AMERISOURCE,310075430,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1275135,04/28/15 15:41,30,EA,$4.98,$149.41
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73598,ISOSORBIDE MONO 30MG TAB,AMERISOURCE CORP,10026980,AMERISOURCE,62175012837,CARDIOVASCULAR-VASODILATIVES,CMDY10CV04,4213,1275135,04/28/15 15:41,30,EA,$0.18,$5.54
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72833,GLIMEPIRIDE 2MG TABLET,AMERISOURCE CORP,10005873,AMERISOURCE,55111032101,DIABETIC AGENTS,CMDY10DA00,4213,1275135,04/28/15 15:41,30,EA,$0.06,$1.85
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72519,CITALOPRAM 20MG TAB 100S,AMERISOURCE CORP,10006820,AMERISOURCE,93474193,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1275135,04/28/15 15:41,30,EA,$0.03,$0.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10124948,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1275135,04/28/15 15:41,120,EA,$0.02,$2.15
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70501,CLOPIDOGREL 75MG TAB BTL 90S,AMERISOURCE CORP,10019542,AMERISOURCE,63653117101,CARDIOVASCULAR-PLATELET AGGREG,CMDY10CV08,4213,1275135,04/28/15 15:41,90,EA,$6.08,$546.97
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70438,CHLORTHALIDONE 25MG TAB,AMERISOURCE CORP,10029990,AMERISOURCE,378022201,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1275135,04/28/15 15:41,30,EA,$0.73,$21.89
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10026168,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1275135,04/28/15 15:41,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10026168,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1275135,04/28/15 15:41,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74315,PANTOPRAZOLE 20MG TAB BULK,AMERISOURCE CORP,10147770,AMERISOURCE,64679043302,ANTACIDS,CMDY10GI01,4213,1275136,04/28/15 15:41,30,EA,$0.09,$2.63
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73616,ROSUVASTATIN 40MG TAB 30'S BOTTLE,AMERISOURCE CORP,10054519,AMERISOURCE,310075430,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1275136,04/28/15 15:41,30,EA,$4.98,$149.41
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72833,GLIMEPIRIDE 2MG TABLET,AMERISOURCE CORP,10005873,AMERISOURCE,55111032101,DIABETIC AGENTS,CMDY10DA00,4213,1275227,04/28/15 16:25,30,EA,$0.06,$1.85
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72776,PANTOPRAZOLE 40MG TAB,AMERISOURCE CORP,10024849,AMERISOURCE,8084181,ANTACIDS,CMDY10GI01,4213,1275227,04/28/15 16:25,60,EA,$0.07,$4.32
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10124948,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1275227,04/28/15 16:25,150,EA,$0.02,$2.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275227,04/28/15 16:25,60,EA,$0.03,$1.51
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275227,04/28/15 16:25,60,EA,$0.03,$1.51
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73718,INSULIN ASP PRT/ASP 70/30 10ML VIAL,AMERISOURCE CORP,10046120,"NOVO NORDISK, INC.",169368512,DIABETIC AGENTS,CMDY10DA00,4213,1275227,04/28/15 16:25,2,EA,$56.27,$112.54
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,10005807,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1275227,04/28/15 16:25,2,EA,$103.31,$206.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,10056478,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1275227,04/28/15 16:25,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70859,FERROUS SULFATE 325MG TAB 100'S,AMERISOURCE CORP,10010302,AMERISOURCE,904759060,IRON SUPPLEMENTS,CMDY10VI02,4213,1275227,04/28/15 16:25,60,EA,$0.01,$0.46
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70730,DOCUSATE SODIUM 100MG CAP,AMERISOURCE CORP,10025282,AMERISOURCE,57896040110,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1275227,04/28/15 16:25,60,EA,$0.01,$0.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70106,AMLODIPINE 5MG TAB,AMERISOURCE CORP,10043399,PFIZER,59762153001,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275227,04/28/15 16:25,30,EA,$0.02,$0.57
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71827,PREDNISONE  5MG TAB 100S,AMERISOURCE CORP,10113573,SCHEIN PHARMACEUTICALS,54472831,CORTICOSTEROIDS,CMDY10HR02,4213,1275715,04/29/15 12:36,30,EA,$0.11,$3.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275715,04/29/15 12:36,60,EA,$0.03,$1.51
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,10012215,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1275715,04/29/15 12:36,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,10017302,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1275715,04/29/15 12:36,100,EA,$0.01,$0.74
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72834,GLIMEPIRIDE 4MG TAB,AMERISOURCE CORP,10051040,AMERISOURCE,9325601,IRON SUPPLEMENTS,CMDY10VI02,4213,1275715,04/29/15 12:36,60,EA,$0.52,$31.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10124948,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1275715,04/29/15 12:36,120,EA,$0.02,$2.15
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10124948,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1275715,04/29/15 12:36,120,EA,$0.02,$2.15
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71338,LORATADINE 10MG TAB,AMERISOURCE CORP,10003218,AMERISOURCE,67607030,ANTIHISTAMINES/DEC,CMDY10AH01,4213,1275715,04/29/15 12:36,90,EA,$0.05,$4.63
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71324,LISINOPRIL 10MG TAB BOTTLE,AMERISOURCE CORP,10133542,MERCK SHARPE DOHME,60505018600,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275715,04/29/15 12:36,30,EA,$0.02,$0.59
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,10005807,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1275715,04/29/15 12:36,1,EA,$103.31,$103.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70952,GABAPENTIN 300MG CAP,AMERISOURCE CORP,10146179,AMERISOURCE,228266611,ANTICONVULSANTS,CMDY10CN03,4213,1275715,04/29/15 12:36,60,EA,$0.04,$2.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70952,GABAPENTIN 300MG CAP,AMERISOURCE CORP,10146179,AMERISOURCE,228266611,ANTICONVULSANTS,CMDY10CN03,4213,1275715,04/29/15 12:36,30,EA,$0.04,$1.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70519,COLCHICINE 0.6MG TAB,AMERISOURCE CORP,10147221,AMERISOURCE,64125010401,URIC ACID,CMDY10UA01,4213,1275715,04/29/15 12:36,30,EA,$4.62,$138.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10026168,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1275715,04/29/15 12:36,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72343,FUROSEMIDE 40MG TAB 1000S,AMERISOURCE CORP,10088422,ROXANNE LABS,54429931,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1275996,04/29/15 15:06,60,EA,$0.01,$0.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71616,NIFEDIPINE XL 60MG TAB,AMERISOURCE CORP,10117472,AMERISOURCE,59762669103,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275996,04/29/15 15:06,30,EA,$0.40,$12.09
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,10124948,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1275996,04/29/15 15:06,120,EA,$0.02,$2.15
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,10005807,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1275996,04/29/15 15:06,2,EA,$103.31,$206.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70859,FERROUS SULFATE 325MG TAB 100'S,AMERISOURCE CORP,10010302,AMERISOURCE,904759060,IRON SUPPLEMENTS,CMDY10VI02,4213,1275996,04/29/15 15:06,30,EA,$0.01,$0.23
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70730,DOCUSATE SODIUM 100MG CAP,AMERISOURCE CORP,10025282,AMERISOURCE,57896040110,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1275996,04/29/15 15:06,30,EA,$0.01,$0.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70503,CLOTRIMAZOLE TOP CREAM  15GM,AMERISOURCE CORP,10026348,AMERISOURCE,904782236,ANTI-INFECTIVES,CMDY10TO02,4213,1275996,04/29/15 15:06,2,EA,$1.32,$2.64
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10026168,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1275996,04/29/15 15:06,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,10026168,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1275996,04/29/15 15:06,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,10012215,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1275996,04/29/15 15:06,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,10012215,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1275996,04/29/15 15:06,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70106,AMLODIPINE 5MG TAB,AMERISOURCE CORP,10043399,PFIZER,59762153001,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275996,04/29/15 15:06,30,EA,$0.02,$0.57
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72475,GABAPENTIN 600MG TAB,AMERISOURCE CORP,10124010,PARKE DAVIS,59762502301,ANTICONVULSANTS,CMDY10CN03,4213,1275998,04/29/15 15:06,105,EA,$0.16,$16.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275998,04/29/15 15:06,30,EA,$0.03,$0.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275998,04/29/15 15:06,30,EA,$0.03,$0.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,10133541,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1275998,04/29/15 15:06,60,EA,$0.03,$1.51
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,10017302,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1275998,04/29/15 15:06,30,EA,$0.01,$0.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73920,CLOBETASOL 0.05% 45G CRM  OPD ONLY,AMERISOURCE CORP,10005733,AMERISOURCE,51672125806,,,4213,1275998,04/29/15 15:06,1,EA,$175.85,$175.85
